renegade,(政党，宗教，事业的)叛教者，叛徒,['reniɡeid],n.
renege,背信，违约,[ri'ni:ɡ],v.
renounce,(正式)放弃,[ri'nauns],v.
renovate,修复，装修，翻新(尤指旧建筑),['renəuveit],v.
renown,名望，声誉,[ri'naun],n.
rent,裂缝，破裂处；(意见)分歧,[rent],n.
renunciate,放弃,[ri'nʌnsieit],v.
reparable,能补救的，可挽回的,['repərəbl],a.
reparation,赔偿，补偿,[ˌrepə'reiʃən],n.
repartee,快速机灵的回答,[ˌrepɑ:'ti:],n.
repatriate,(自异国)遣返回国,[ri:'pætrieit],v.
repeal,废除(法律),[ri'pi:l],v.
repel,击退；使„反感,[ri'pel],v.
repellent,令人厌恶的,[ri'pelənt],a.
repent,懊悔，后悔,[ri'pent],v.
repercussion,反响，后果，(尤指不良的)间接影响；回声,[ˌri:pə(:)'kʌʃən],n.
repertoire,(剧团等)常备剧目(以备随时演出),['repətwɑ:],n.
repine,不满，心中抱怨,[ri'pain],v.
replenish,补充，再装满,[ri'pleniʃ],v.
replete,饱食的；塞满的，供应充足的,[ri'pli:t],a.
replica,复制品,['replikə],n.
reportage,报道，报道的消息，报告文学,[ˌrepɔ:'tɑ:ʒ],n.
reportorial,记者的；纪实的,[ˌrepə'tɔ:riəl],a.
repose,躺着休息，安睡,[ri'pəuz],n.
repository,贮藏室，仓库,[ri'pɔzitəri],n.
reprehend,谴责，责难,[repri'hend],v.
reprehensible,应受谴责的,[ˌrepri'hensəbl],a.
repressed,(情感)被压制的，被压抑的,[ri'prest],a.
reprieve,缓刑，暂时解救,[ri'pri:v],v.
reprimand,训诫，谴责,['reprima:nd],n.
reprisal,(政治或军事的)报复,[ri'praizəl],n.
reprise,(音乐剧中)乐曲的重复；重复，重新开始,[ri'praiz],n.
reproach,谴责，责骂,[ri'prəutʃ],n.
reprobate,堕落的(人),['reprəubeit],v.
reproof,责斥，责备,[ri'pru:f],n.
reprove,责骂，申斥,[ri'pru:v],v.
reptile,爬行动物；卑劣的人,['reptil],n.
reptilian,爬虫类的；卑下的,[rep'tiliən],a.
repudiate,拒绝，抛弃,[ri'pju:dieit],v.
repugnance,强烈嫌恶、反感,[ri'pʌɡnəns],n.
repugnant,令人厌恶的,[ri'pʌɡnənt],a.
repulse,驱逐，击退；厌恶，粗暴拒绝,[ri'pʌls],v.
repulsion,厌恶，反感；(物)排斥力,[ri'pʌlʃən],n.
reputation,名声,[ˌrepju'teiʃən],n.
repute,名声，名誉,[ri'pju:t],n.
request,要求，请求,[ri'kwest],n.
requisite,必要的,['rekwizit],n.
requite,报答；报复,[ri'kwait],v.
rescind,废除，取消(法规，合同),[ri'sind],v.
rescission,废除,[ri'siʒən],n.
rescript,公告，法令；重抄,['ri:skript],n.
rescue,解救；把„从法律监管下强行夺回，非法劫回,['reskju:],n.
resent,憎恶，愤恨,[ri'zent],v.
resentment,愤恨，怨恨,[ri'zentmənt],n.
reserve,保留，储备，预订(座位，住处),[ri'zə:v],n.
reshuffle,再洗牌；改组,['ri:'ʃʌfl],v.
reside,(永久性)居住，定居,[ri'zaid],v.
resident,定居的，常驻的,['rezidənt],n.
residual,残余的，剩余的,[ri'zidjuəl],a.
residue,剩余物,['rezidju:],n.
resignation,听从，顺从；辞职,[ˌreziɡ'neiʃən],n.
resigned,逆来顺受的，顺从的,[ri'zaind],a.
resilience,弹性，弹力，迅速恢复的能力,[ri'ziliəns],n.
resilient,有弹性的；能恢复活力的，适应力强的,[ri'ziliənt],a.
resin,树脂,['rezin],n.
resonant,(声音)洪亮的；共鸣的，产生共振的,['rezənənt],a.
resort,度假胜地,[ri'zɔ:t],n.
resound,回荡着声音；鸣响,[ri'zaund],v.
resourceful,机智的，善于随机应变的,[ri'sɔ:sful],a.
respiration,呼吸,[ˌrespi'reiʃən],n.
respite,休息(时间)；暂缓,['respait],n.
resplendent,华丽的，辉煌的,[ris'plendənt],a.
respondent,被告,[ris'pɔndənt],n.
response,反应，响应，回答,[ris'pɔns],n.
responsive,敏感的，反应快的,[ris'pɔnsiv],a.
responsiveness,(积极快速的)应答，响应,[ris'pɔnsivnis],n.
restitution,(物品)归还原主；(对损害的)赔偿,[ˌresti'tju:ʃən],n.
restive,不安静的，不安宁的,['restiv],a.
restiveness,倔强，难以驾御,['restivnis],n.
restless,不停的；不安静的,['restlis],a.
restorative,恢复健康的,[ri'stɔ:rətiv],a.
restore,使回复、恢复至原状；修复、修补至原状,[ris'tɔ:],v.
restored,恢复至原状的，复修至原状的,[ris'tɔ:d],a.
restrain,克制，抑制,[ris'trein],v.
restraint,(自我)克制,[ris'treint],n.
resume,重新开始，(停顿后)继续进行,[ri'zju:m],v.
resurge,复活,[riˈsə:dʒ],v.
resurgence,再起，复活，再现，复兴,[ri'sə:dʒəns],n.
resurrect,使(人)复活；使(事物)复兴,[ˌrezə'rekt],v.
resuscitate,使复活，使苏醒,[ri'sʌsiteit],v.
retail,零售,['ri:teil],v.
retain,保留，保持；留住,[ri'tein],v.
retainer,侍从,[ri'teinə],n.
retaliate,报复，反击,[ri'tælieit],v.
retaliation,报复,[riˌtæli'eiʃən],n.
retard,妨碍；减速,[ri'tɑ:d],v.
retch,作呕，恶心,[ri:tʃ],v.
retention,保留，保持,[ri'tenʃən],n.
retentive,有记忆力的,[ri'tentiv],a.
reticent,沉默不语的，有保留的,['retisənt],a.
reticulation,网目，网状,[riˌtikju'leiʃ(ə)n],n.
retinue,侍从，随员团,['retinju:],n.
retiring,隐居的，不喜欢社交的,[ri'taiəriŋ],a.
retort,反驳,[ri'tɔ:t],v.
retouch,(照片、画)修描，润色,[ri:'tʌtʃ],v.
retrace,回顾，追溯；原路折返,[ri'treis],v.
retract,缩回，收回,[ri'trækt],v.
retreat,撤退；隐居处,[ri'tri:t],n.
retrench,节省，紧缩费用,[ri'trentʃ],v.
retrenchment,节省，削减,[riˈtrentʃmənt],n.
retribution,报应，惩罚,[ˌretri'bju:ʃən],n.
retrieve,寻回，取回；挽回(错误),[ri'tri:v],v.
retroactive,溯及既往的，有追溯效力的,[retrəu'æktiv],a.
revealing,暴露的，裸露的；揭露真相的,[ri'vi:liŋ],a.
revelation,显示，显露；泄露的事实,[ˌrevi'leiʃən],n.
revelry,(喧闹的)狂欢,['revlri],n.
revenge,报复，报仇,[ri'vendʒ],v.
revenue,总收入；国家的税收收入,['revinju:],n.
reverberate,起回声，回响,[ri'və:bəreit],v.
revere,深表尊敬,[ri'viə],v.
reverie,幻想，白日梦；(音)梦幻曲，幻想曲,['revəri],n.
reverse,倒车；反转,[ri'və:s],n.
reversion,返回(原状，旧习惯)；逆转,[ri'və:ʃən],n.
revert,恢复，回复到；(思路、话题)回到„上，重新考虑,[ri'və:t],v.
revile,辱骂，恶言相向,[ri'vail],v.
revise,改变，修正,[ri'vaiz],n.
revitalize,使重新充满活力，使新生，使再兴,['ri:'vaitəlaiz],v.
revive,使苏醒；再流行，使重新使用,[ri'vaiv],v.
revolt,叛乱，造反；反感,[ri'vəult],v.
revue,时事讽刺剧,[ri'vju:],n.
revulsion,厌恶，憎恶；剧烈反应,[ri'vʌlʃən],n.
reward,酬谢，奖赏,[ri'wɔ:d],n.
rewarding,有益的，值得做的,[ri'wɔ:diŋ],a.
rhapsody,赞美之词；狂想曲,['ræpsədi],n.
rhetoric,修辞学；（贬）浮夸的言语,['retərik],n.
rhinestone,水晶石，莱茵石,['rainstəun],n.
rhubarb,喧闹争吵,['ru:bɑ:b],n.
rhyme,押韵,[raim],n.
rhythmic,有节奏的,['riðmik],a.
rib,(医)肋骨；伞骨,[rib],n.
ribald,(下流，粗鄙方式)幽默的,['ribəld],a.
rickety,不牢固的，摇摇欲坠的,['rikiti],a.
riddle,谜语,['ridl],n.
rider,骑手；附文，附件,['raidə],n.
ridge,脊(如屋脊，山脊等)，隆起物,[ridʒ],n.
ridicule,嘲笑,['ridikju:l],n.
rife,(尤指不良事物或现象)流行的，普遍的,[raif],a.
riffle,涟漪,['rifl],n.
riffraff,（贬）乌合之众，群氓,[ˈrifræf],n.
rifle,搜查并抢劫,['raifl],n.
rift,裂口，断裂；(人之间的)矛盾、不和,[rift],n.
rig,欺骗，舞弊，伪造,[riɡ],v.
rigid,硬性的，刚硬的；(规则，方法)死板的,['ridʒid],a.
rigmarole,冗长的废话,['riɡmərəul],n.
rigor,严酷；严格，苛刻；(尤指思想)严密，精确,['riɡə],n.
rile,使„恼火，激怒,[rail],v.
rind,(西瓜等)硬外皮,[raind],n.
ringlet,长的卷发,['riŋlit],n.
rinse,以清水冲洗，漂洗,[rins],v.
riot,参加暴动,['raiət],v.
riotous,暴乱的；喧闹的,['raiətəs],a.
rip,撕裂，撕破,[rip],v.
ripen,使成熟,['raipən],v.
ripple,细浪，涟漪,['ripl],v.
rite,(宗教的)仪式,[rait],n.
ritual,仪式，例行习惯,['ritʃuəl],n.
ritzy,时髦的，势利的,['ritsi],a.
rival,与„匹敌,['raivəl],n.
rivalry,竞争，对抗,['raivəlri],n.
rive,撕开，分裂,[raiv],v.
riven,撕裂的，分裂的,['rivən],a.
rivet,吸引(注意力),['rivit],n.
riveting,（褒）非常精彩的，吸引人的,['rivitiŋ],a.
rivulet,小溪，小河,['rivjulit],n.
robe,长袍，礼服,[rəub],n.
robust,健壮的,[rə'bʌst],a.
roe,鱼卵,[rəu],n.
roil,煽动，搅浑,[rɔil],v.
roister,喝酒喧哗,['rɔistə],v.
rollicking,欢闹的,['rɔlikiŋ],a.
rookie,新兵，新手,['ruki],n.
roster,(尤指军队)值班表，执勤人员名单,['rəustə],n.
rostrum,演讲台，讲坛,['rɔstrəm],n.
rosy,玫瑰色的；美好的;健康的,['rəuzi],a.
rosy,乐观的，有希望的,['rəuzi:],a.
rotate,旋转，转动；轮流，交替,[rəu'teit],v.
rote,死记硬背,[rəut],n.
rotten,腐烂的；(人)腐败的；糟糕的，极差的,['rɔtn],a.
rotund,(人)圆胖的；(声音)洪亮的,[rəu'tʌnd],a.
roughen,使变得粗糙，使变得不平,['rʌfən],v.
roundabout,绕远道的，转弯抹角的,['raundəbaut],a.
rout,大败，溃败,[raut],n.
rove,流浪，漂泊,[rəuv],v.
rowdy,吵闹的，粗暴的,['raudi],a.
royalty,版税；王室成员,['rɔiəlti],n.
rubble,(一堆)碎石，瓦砾,['rʌbl],n.
rubicund,(脸色)红润的,['ru:bikənd],a.
ruck,皱褶；普通群众,[rʌk],n.
rucksack,(旅行等的)背包,['ruksæk],n.
rudder,船舵；领导者,['rʌdə],n.
ruddy,(脸色)红润的，红色的,['rʌdi],a.
rudimentary,（贬）初步的；未充分发展的，发育不成熟的,[ru:di'mentəri],a.
rue,后悔，遗憾,[ru:],n.
ruffian,残暴的,['rʌfiən],n.
ruffle,皱边(装饰衣服),['rʌfl],v.
rumble,发出低沉的隆隆声音,['rʌmbl],v.
ruminant,(动物)反刍的；沉思的,['ru:minənt],a.
ruminate,反刍；深思,['ru:mineit],v.
rumple,弄皱，弄乱,['rʌmpl],v.
rung,梯子横挡，梯级,[rʌŋ],n.
runic,北欧古代文字的；神秘的,['ru:nik],a.
rupture,破裂，断裂,['rʌptʃə],n.
rural,乡村的,['ruərəl],a.
ruse,骗术，诡计,[ru:z],n.
rustic,乡村的，乡土气的,['rʌstik],a.
rustle,(使某物)发出轻而爽的声音,['rʌs(ə)l],v.
rustler,偷牛(马)贼,['rʌs(ə)lə(r)],n.
ruthlessness,无情，残忍,['ru:θlisnis],n.
sabotage,阴谋破坏，颠覆活动(尤指摧毁对方武器、装备或挫败对方计划),['sæbətɑ:ʒ],n.
saboteur,从事破坏活动者,[ˌsæbə'tə:],n.
saccharin,糖精,['sækərin],n.
saccharine,(态度)娇媚的；(说话声)娇滴滴的,['sækərain],a.
sack,掠夺,[sæk],n.
sacrament,圣礼，圣事,['sækrəmənt],n.
sacred,神圣的，庄严的,['seikrid],a.
sacrifice,宰牲祭神,['sækrifais],n.
sacrilege,亵渎，冒犯神灵,['sækrilidʒ],n.
sacrilegious,亵渎神圣的,[sækri'lidʒəs],a.
sadden,使伤心，使悲哀,['sædn],v.
saddle,鞍，马鞍,['sædl],n.
sadistic,施虐狂的，性施虐狂的,[sə'distik],a.
safe,保险柜；冷藏室，饭橱,[seif],n.
safeguard,防范措施，保护性措施,['seifˌɡɑ:d],n.
sag,松弛，下垂,[sæɡ],v.
saga,英雄故事，长篇小说,['sɑ:ɡə],n.
sagacious,聪明的，睿智的,[sə'ɡeiʃəs],a.
sage,智者,[seidʒ],a.
saintly,圣徒似的，极为圣洁的,['seintli],a.
salient,显著的，突出的,['seiljənt],a.
saliferous,含盐的，产盐的,[sə'lifərəs],a.
saliva,唾液，口水,[sə'laivə],n.
sally,突围；远足,['sæli],n.
salmon,大麻哈鱼；鲜肉色，橙红色,['sæmən],n.
salubrious,(气候)有益健康的,[sə'lju:briəs],a.
salutary,有益的，有益健康的,['sæljutəri],a.
salutation,招呼，致意，敬礼,[sælju(:)'teiʃən],n.
salute,敬礼,[sə'lu:t],v.
salvage,(从灾难中)抢救，海上救助,['sælvidʒ],n.
salve,减轻，缓和(痛苦，愧疚),[sɑ:v],n.
sampler,刺绣花样；取样员,['sɑ:mplə],n.
sanatorium,疗养院，休养所,[ˌsænə'tɔ:riəm],n.
sanctify,使神圣,['sæŋktifai],v.
sanctimonious,（贬）假装神圣(虔诚)的,[sæŋkti'məunjəs],a.
sanction,批准，认可,['sæŋkʃən],n.
sandal,凉鞋，拖鞋,['sændl],n.
sane,神志清楚的；明智的，理智的,[sein],a.
sangfroid,沉着，临危不惧,['sə:ŋ'frwɑ:],n.
sanguine,乐观的,['sæŋɡwin],a.
sanitary,卫生的，清洁的,['sænitəri],a.
sanitize,使„清洁,['sænitaiz],v.
sanity,神志清楚,['sæniti],n.
sap,消弱，耗尽,[sæp],n.
sapient,有智慧的,['seipiənt],a.
sapling,树苗；年轻人,['sæpliŋ],n.
sapphire,天蓝色的,['sæfaiə],n.
sarcastic,讽刺的,[sɑ:'kæstik],a.
sardonic,嘲笑的,[sɑ:'dɔnik],a.
sartorial,裁缝的，缝制的,[sɑ:'tɔ:riəl],a.
sash,肩带,[sæʃ],n.
satanic,穷凶恶极的,[sə'tænik],a.
sate,使充分意足(尤指坏事)；使厌腻,[seit],v.
sated,厌腻的,['seitid],a.
satiated,充分满足的；厌倦的，生腻的,['seiʃieitid],a.
satiny,光滑的，柔细的,['sætini],a.
satire,讽刺(作品),['sætaiə],n.
satirize,讽刺,['sætiraiz],v.
saturate,浸透；使充满,['sætʃəreit],v.
saturated,渗透的，湿透的，饱和的；深颜色的,['sætʃəreitid],a.
saturnine,忧郁的，阴沉的,['sætə(:)nain],a.
saucy,无礼的；调皮的；漂亮的,['sɔ:si],a.
saunter,闲逛，漫步,['sɔ:ntə],n.
savage,凶猛的，野蛮的,['sævidʒ],a.
savant,博学之士，大学士,['sævənt],n.
savvy,有见识的，精明能干的,['sævi],a.
sawdust,锯屑,['sɔ:dʌst],n.
scab,创口上所结的疤、痂,[skæb],n.
scabbard,(刀剑)鞘,['skæbəd],n.
scabrous,粗糙的,['skeibrəs],a.
scad,许多，大量,[skæd],n.
scads,大量，巨额,[skædz],n.
scaffold,脚手架(造房时搭的架子),['skæfəuld],n.
scald,烫伤,[skɔ:ld],v.
scalding,滚烫的,['skɔ:ldiŋ],a.
scale,鱼鳞；(音乐)音阶,[skeil],n.
scalpel,外科手术刀，解剖刀,['skælpəl],n.
scamp,恶棍，流氓,[skæmp],v.
scamper,奔跑，快跑,['skæmpə],v.
scan,细查，细看；浏览，扫描；分析韵律,[skæn],v.
scandal,丑闻；恶意的诽谤，流言蜚语,['skændl],n.
scant,不足的，缺乏的,[skænt],a.
scar,伤痕，伤疤,[skɑ:],n.
scarcity,不足，缺乏,['skeəsiti],n.
scare,惊吓，受惊，威吓,[skeə],n.
scarf,围巾，披肩,[skɑ:f],n.
scarp,悬崖，陡坡,[skɑ:p],n.
scathe,损害，烧伤，烧焦；严厉批评,[skeið],n.
scathing,(批评，嘲笑等)苛刻的，严厉的,['skeiðiŋ],a.
scatter,散开，驱散,['skætə],v.
scenario,剧情说明书，剧本,[si'nɑ:riəu],n.
sceptical,怀疑的，不相信的,['skeptikəl],a.
schematic,纲要的，图解的,[ski'mætik],a.
schematize,扼要表示,['ski:mətaiz],v.
scheme,阴谋；计划，方案；(作品等)体系，结构,[ski:m],n.
schism,组织分裂(尤指教会),['sizəm],n.
school,鱼群,[sku:l],n.
scintillate,闪烁;(谈吐)流露机智,['sintileit],v.
scion,嫩芽；子孙,['saiən],n.
scission,切断，分离，分裂,['siʒən],n.
scissor,剪刀,['sizə],n.
scoff,嘲笑，笑柄,[skɔf],v.
scoop,(用勺子)取出，舀出,[sku:p],n.
scooter,滑行车，踏板车,['sku:tə],n.
scope,视野，眼界；(处理、研究食物的)范围,[skəup],n.
scorch,烤焦，烧焦,[skɔ:tʃ],v.
scorching,酷热的,['skɔ:tʃiŋ],a.
score,乐谱,[skɔ:],n.
scorn,轻蔑，瞧不起,[skɔ:n],n.
scorpion,蝎子,['skɔ:piən],n.
scotch,镇压，粉碎，阻止,[skɔtʃ],v.
scour,擦洗，擦亮；四处搜索,['skauə],v.
scourge,鞭打；使受磨难、痛苦,[skə:dʒ],n.
scowl,生气地皱眉，怒视,[skaul],n.
scraggly,参差不齐的；蓬乱的,[ˈskræɡli],a.
scramble,攀登；争夺,['skræmbl],v.
scrap,废弃(无用的或坏的东西),[skræp],n.
scrape,刮擦，擦掉,[skreip],v.
scrappy,碎片的，零碎拼起来的；好斗的；坚毅的,['skræpi],a.
scratch,乱涂乱画,[skrætʃ],v.
scrawl,潦草地写，乱涂,[skrɔ:l],v.
screed,冗长的演说，长篇大论的文章,[skri:d],n.
screen,筛选，系统地测试以决定是否适合,[skri:n],v.
screw,螺丝钉，螺旋状物；吝啬鬼,[skru:],n.
screwdriver,螺丝起子；改锥,['skru:draivə],n.
scribble,乱写，乱涂,['skribl],v.
scrimp,节省或精打细算,[skrimp],v.
script,剧本，脚本,[skript],n.
scripture,经文，圣典；圣经(=the Bible),['skriptʃə],n.
scroll,卷轴，纸卷；画卷,[skrəul],n.
scrub,用力擦洗,[skrʌb],n.
scruffy,肮脏的，不洁的,['skrʌfi],a.
scrumptious,(食物)很可口的,['skrʌmpʃəs],a.
scruple,顾忌,['skru:pl],n.
scrutable,可以理解的,['skru:təbl],a.
scrutinize,详细彻底检查；细读，细看,['skrutinaiz],v.
scud,疾行，疾驶,[skʌd],v.
scuff,拖着脚走,[skʌf],v.
sculpt,雕刻,[skʌlpt],v.
sculptor,雕刻家,['skʌlptə(r)],n.
scurrilous,下流的，粗俗的,['skʌriləs],a.
scurry,(小步)急跑，疾行,['skʌri],v.
scurvy,坏血病,['skə:vi],a.
scutter,疾走,['skʌtə],v.
scuttle,舷窗，舱口盖,['skʌtl],n.
scythe,(割草用的)大镰刀,[saið],n.
seafaring,航海的，跟航海有关的,['si:feəriŋ],a.
seam,缝，接缝(尤指布),[si:m],n.
seamy,肮脏的，污秽的，恶劣的，丑恶的,['si:mi],a.
sear,(以烈火)烧灼，烧焦,[siə],v.
seasoned,有经验的，训练有素的,['si:znd],a.
seasoning,调味品，佐料,['si:zniŋ],n.
secede,正式脱离或退出(组织),[si'si:d],v.
seclude,和别人隔离,[si'klu:d],v.
secrete,隐藏；分泌,[si'kri:t],v.
secretive,守口如瓶的，爱保密的，爱把思想、情感深藏的,['si:krətiv],a.
sect,(宗教等)派系,[sekt],n.
secular,世俗的，尘世的,['sekjulə],a.
secure,固定；使安全,[si'kjuə],a.
securities,有价证券,[si'kjuəritiz],n.
sedate,(人或人的行为)镇静的,[si'deit],a.
sedative,镇静剂,['sedətiv],a.
sedentary,久坐的,['sedəntəri],a.
sediment,沉淀物，渣,['sedimənt],n.
sedition,煽动叛乱,[si'diʃən],n.
seditious,煽动性的,[si'diʃəs],a.
sedulity,勤奋，勤勉,[si'dju:liti],n.
sedulous,勤勉的,['sedjuləs],a.
seedling,幼苗,['si:dliŋ],n.
seemly,得体的，适宜的(合乎礼仪的),['si:mli],a.
seep,(液体等)渗漏,[si:p],v.
seethe,(液体)沸腾，汹涌,[si:ð],v.
segment,一部分,['seɡmənt],n.
seine,大捕鱼网,[sein],n.
seismic,地震的，有地震引起的,['saizmik],a.
self-abasement,自卑，自谦,[ˌselfə'beismənt],n.
self-absorbed,自恋的,[ˌselfəb'sɔ:bd],a.
self-assertion,坚持己见，自信,[ˌselfə'sə:ʃən],n.
semblance,外貌；相似,['sembləns],n.
seminal,有创意的；对以后发展有巨大影响的,['si:minl],a.
seminary,神学院,['seminəri],n.
senile,年老的,['si:nail],a.
sensation,知觉；轰动(的事),[sen'seiʃən],n.
sensible,明智的，合理的；可感觉到的,['sensəbl],a.
sensitive,敏感的,['sensitiv],a.
sensitivity,敏感，灵敏性,[ˌsensi'tiviti],n.
sensitization,敏感化,[ˌsensitai'zeiʃən],n.
sensitize,使某人或某事物敏感,['sensitaiz],v.
sensual,肉欲的，淫荡的,['sensjuəl],a.
sententious,好说教的；简要的,[sen'tenʃəs],a.
sentient,有知觉的；知悉的，察觉到的,['senʃənt],a.
sentiment,(对怜悯、怀旧等的)柔懦情感(尤与理智相对),['sentimənt],n.
sentinel,哨兵，卫兵,['sentinl],n.
sentry,哨兵，步哨,['sentri],n.
separate,不同的；独自的，分开的，单独存在的,['sepəreit],v.
septic,受感染的,['septik],a.
sepulchral,坟墓的；阴深的,[si'pʌlkrəl],a.
sequacious,盲从的,[si'kweiʃəs],a.
sequela,后继者；后遗症,[si'kwi:lə],n.
sequential,连续的，一连串的，按次序的,[si'kwinʃəl],a.
sequester,(使)隐退；使隔离，使隔绝,[si'kwestə],v.
sequestrate,扣押，没收,[si'kwestreit],v.
seraphic,如天使般的，美丽的,[se'ræfik],a.
sere,干枯的，凋萎的,[siə],a.
serenade,夜曲,[ˌseri'neid],n.
serendipity,善于发掘新奇事物的天赋,[ˌserən'dipiti],n.
serene,清澈的，晴朗的；安静的，平静的,[si'ri:n],a.
serfdom,农奴身份，农奴境遇,['sə:fdəm],n.
serial,连续的，一系列的,['siəriəl],a.
sermon,布道，说教，训诫,['sə:mən],n.
sermonize,说教，讲道,['sə:mənaiz],v.
serpentine,似蛇般绕曲的，蜿蜒的,['sə:pəntain],a.
serrate,锯齿状的,['serit],a.
serrated,呈锯齿状的,[se'reitid],a.
serried,(人或物的行列)密集的,['serid],a.
serviceable,可用的，耐用的,['sə:visəbl],a.
servile,奴性的，百依百顺的,['sə:vail],a.
servitude,奴役，劳役,['sə:vitju:d],n.
setback,挫折，阻碍成功的事物,['setbæk],n.
settle,安置于；决定，解决；栖息，停歇一时,['setl],v.
settled,固定的,['setld],a.
sever,切断，脱离,['sevə],v.
severe,严格的；凶猛的，猛烈的,[si'viə],a.
sewer,排水沟，下水道；缝纫者,['sjuə],n.
sextant,六分仪(航海定向仪器),['sekstənt],n.
shabby,破烂的；卑鄙的,['ʃæbi],a.
shack,简陋的小屋，棚屋,[ʃæk],n.
shackle,脚镣，枷锁,['ʃækl],n.
shale,页岩(一种由似泥土细粒的沉淀物层组成的易分裂的岩石),[ʃeil],n.
sham,伪装,[ʃæm],n.
shamble,蹒跚而行，踉跄而行,['ʃæmbl],v.
shambles,凌乱景象，杂乱无章,['ʃæmblz],n.
shanty,简陋的小木屋,['ʃænti],n.
shard,(陶器等)碎片,[ʃɑ:d],n.
shattered,(事物，想法，希望)粉碎的；破坏的,['ʃætəd],a.
shavings,刨花,['ʃeiviŋs],n.
shawl,(妇女用)披肩,[ʃɔ:l],n.
sheaf,一捆，一束,[ʃi:f],n.
shear,剪(羊毛)，剪发,[ʃiə],v.
sheath,(刀、剑)鞘、套,[ʃi:θ],n.
sheathe,将(刀，剑等)插入鞘,[ʃi:ð],v.
shed,流出(眼泪等)；脱落(叶子),[ʃed],v.
sheen,光辉，光泽,[ʃi:n],n.
sheer,完全的；陡峭的；极薄的,[ʃiə],a.
shell,剥去„的壳,[ʃel],n.
shelter,提供庇护，保护,['ʃeltə],n.
shelve,(物品，事情)搁置,[ʃelv],v.
sheriff,警长，县治安官，司法长官,['ʃerif],n.
shibboleth,陈旧语句,['ʃibəleθ],n.
shield,庇护，遮挡,[ʃi:ld],n.
shiftiness,奸诈,['ʃiftinis],n.
shiftless,没有志向的；偷懒的；无能的,['ʃiftlis],a.
shilly-shally,犹豫不决ˌ虚度时光,['ʃiliʃæli],v.
shimmer,闪烁，微微发亮,['ʃimə],v.
shingle,木瓦，屋顶板；木质小招牌,['ʃiŋɡl],n.
shipshape,整洁的，井然有序的,['ʃipʃeip],a.
shipwright,造船者,['ʃiprait],n.
shirk,逃避,[ʃə:k],v.
shoal,水浅的,[ʃəul],n.
shoddy,劣质的，冒充好货的,['ʃɔdi],n.
shoot,嫩芽，新芽,[ʃu:t],n.
shoplift,在商店里偷窃货品,['ʃɔpˌlift],v.
shopworn,（在商店中陈列过久而)旧了的,['ʃɔpwɔ:n],a.
shoulder,肩；路肩(公路两侧供车辆紧急停靠的地方),['ʃəuldə],n.
shove,推挤，猛推,[ʃʌv],v.
showy,俗艳的；炫耀的,['ʃəui],a.
shred,碎片，破布；些许,['ʃred],n.
shrewd,判断准确的，精明的,[ʃru:d],a.
shriek,尖叫,[ʃri:k],v.
shrine,神坛，圣地,[ʃrain],n.
shrink,收缩，皱缩,[ʃriŋk],v.
shrivel,(使)枯萎,['ʃrivl],v.
shroud,覆盖,[ʃraud],n.
shrub,灌木,[ʃrʌb],n.
shrug,耸肩(表示怀疑等),[ʃrʌɡ],v.
shuck,(植物的)壳，夹；无用之物,[ʃʌk],n.
shudder,(因寒冷、恐惧等)战栗，发抖,['ʃʌdə],v.
shuffle,拖步走；支吾；洗牌,['ʃʌfl],v.
shun,避免，回避,[ʃʌn],v.
shunt,使(火车)转到另一轨道，转移方向,[ʃʌnt],v.
shuttle,(使)穿梭移动，往返运送,['ʃʌtl],v.
sibilant,发出咝咝声的,['sibilənt],a.
sibling,兄弟或姊妹,['sibliŋ],n.
sibyl,女预言家，女先知,['sibil],n.
sidereal,(天文)恒星的,[sai'diəriəl],a.
sideshow,(马戏团，游乐场的)杂耍，穿插表演,['saidʃəu],n.
sidesplitting,令人捧腹大笑的,['saidsplitiŋ],a.
sidestep,横跨一步以躲避；回避,['saidstep],v.
sidle,(偷偷地)侧身而行,['saidl],v.
siege,包围，围攻,[si:dʒ],n.
sift,筛，过滤,[sift],v.
signal,(好或坏)显著的,['siɡnl],n.
signatory,签署者，签署国,['siɡnətəri],n.
signature,签名，签字,['siɡnitʃə],n.
significant,相当数量的；意义重大的,[siɡ'nifikənt],a.
signify,表示；有重要性,['siɡnifai],v.
sill,门槛；窗台,[sil],n.
silt,淤泥，淤沙,[silt],n.
silversmith,银匠,['silvəsmiθ],n.
simian,猴，类人猿,['simiən],a.
simile,明喻,['simili],n.
simonize,给„上蜡，把„擦亮,['saimənaiz],v.
simper,痴笑，傻笑,['simpə],v.
simpleton,笨蛋,['simpltən],n.
simpleton,笨蛋，傻瓜,['simpltən],n.
simulate,假装，模仿,['simjuleit],v.
simultaneous,同时发生的,[ˌsiməl'teinjəs],a.
sincere,诚实的，正直的；真挚的，纯净的,[sin'siə],a.
sinecure,挂名差事，工作清闲但领薪的职位,['sainikjuə],n.
sinew,腱，肌肉；力量,['sinju:],n.
singe,(轻微地)烧焦，烫焦,[sindʒ],v.
singularity,独特，奇特；奇点(天文学上密度无穷大、体积无穷小的点),[ˌsiŋɡju'læriti],n.
sinister,不吉祥的；险恶的,['sinistə],a.
sinuous,蜿蜒的，迂回的,['sinjuəs],a.
sip,啜饮,[sip],v.
siren,汽笛，警报器,['saiərin],n.
sizzler,炎热天气，大热天,['sizlə(r)],n.
